id,sellerType,companyName,projectName,projectStatus,latitude,longitude,localityName,suburbName,cityName,propertyType,bedrooms,listingCategory,size,leadType,price
15889649,AGENT,Ganguly Property Solution,Project,Under Construction,22.46910858,88.36236572,Bansdroni,Kolkata South,Kolkata,Apartment,2.0,Primary,600,unpaid,2000000
11430332,AGENT,Niaz Estates,Active Greens,Ready to move,22.55482292,88.38931274,Tangra,Kolkata East,Kolkata,Apartment,2.0,Resale,1068,unpaid,5500000
11430718,AGENT,Niaz Estates,Active Acres,Ready to move,22.55482292,88.38931274,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1855,unpaid,11500000
11432491,AGENT,Niaz Estates,Regency,Ready to move,22.54307747,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1975,unpaid,18000000
11432454,AGENT,Niaz Estates,Zen,Ready to move,22.54377365,88.38728333,Tangra,Kolkata East,Kolkata,Apartment,4.0,Resale,2882,unpaid,28000002
11432428,AGENT,Niaz Estates,Zen,Ready to move,22.54377365,88.38728333,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,2235,unpaid,23500000
11432414,AGENT,Niaz Estates,Equinox,Ready to move,22.54959488,88.38921356,Tangra,Kolkata East,Kolkata,Apartment,1.0,Resale,660,unpaid,4500000
11432399,AGENT,Niaz Estates,Palm Springs,Ready to move,22.54982376,88.38839722,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1609,unpaid,9500000
11432615,AGENT,Niaz Estates,Jewel,Ready to move,22.55351448,88.39313507,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1074,unpaid,7500000
11432596,AGENT,Niaz Estates,Jewel,Ready to move,22.55351448,88.39313507,Tangra,Kolkata East,Kolkata,Apartment,2.0,Resale,864,unpaid,5500000
11432535,AGENT,Niaz Estates,Niketan,Ready to move,22.55499458,88.3878479,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1450,unpaid,8500000
11432522,AGENT,Niaz Estates,Regency,Ready to move,22.54307747,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,4.0,Resale,2452,unpaid,21000000
11432505,AGENT,Niaz Estates,Regency,Ready to move,22.54307747,88.38636017,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1975,unpaid,18000000
11433282,AGENT,Niaz Estates,Palm Springs,Ready to move,22.54982376,88.38839722,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1474,unpaid,8500000
11433263,AGENT,Niaz Estates,Prasad Exotica,Ready to move,22.57389069,88.39896393,Phool Bagan,Kolkata North,Kolkata,Apartment,3.0,Resale,1187,unpaid,9000000
11433259,AGENT,Niaz Estates,Prasad Exotica,Ready to move,22.57389069,88.39896393,Phool Bagan,Kolkata North,Kolkata,Apartment,2.0,Resale,900,unpaid,6500000
11433249,AGENT,Niaz Estates,The Address,Ready to move,22.54005241,88.40151978,Dhapa,Kolkata East,Kolkata,Apartment,3.0,Resale,2440,unpaid,25000000
11433239,AGENT,Niaz Estates,Allure,Ready to move,22.54977608,88.39173126,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1182,unpaid,8500000
11433228,AGENT,Niaz Estates,Aristo,Ready to move,22.59229469,88.37065887,Jorabagan,Kolkata North,Kolkata,Apartment,3.0,Resale,1630,unpaid,13500000
11433217,AGENT,Niaz Estates,Udvita,Ready to move,22.58947754,88.38149261,Ultadanga,Kolkata North,Kolkata,Apartment,3.0,Resale,1458,unpaid,9000000
11433197,AGENT,Niaz Estates,Udvita,Ready to move,22.58947754,88.38149261,Ultadanga,Kolkata North,Kolkata,Apartment,2.0,Resale,1021,unpaid,7000000
11498605,AGENT,Niaz Estates,The Soul,Under Construction,22.57077408,88.49951935,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Primary,832,unpaid,6700000
11498547,AGENT,Niaz Estates,The Soul,Under Construction,22.57077408,88.49951935,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,609,unpaid,5100000
11499434,AGENT,Niaz Estates,The Soul,Under Construction,22.57077408,88.49951935,Rajarhat,Kolkata East,Kolkata,Apartment,4.0,Primary,1009,unpaid,8000000
11524496,AGENT,Niaz Estates,Project,Ready to move,22.62958908,88.44786072,Rajarhat,Kolkata East,Kolkata,Apartment,3.0,Resale,1354,unpaid,2300000
15760346,AGENT,Skylark Solution,Project,Ready to move,22.62084389,88.41823578,Kamardanga,Other,Kolkata,Independent Floor,2.0,Primary,916,unpaid,3480000
15760291,AGENT,Skylark Solution,Project,Ready to move,22.60915565,88.4161911,south dum dum,Kolkata East,Kolkata,Independent Floor,2.0,Primary,944,unpaid,3587200
11512720,AGENT,Niaz Estates,Planet,Ready to move,22.48840523,88.29581451,Behala,Kolkata South,Kolkata,Apartment,3.0,Primary,1135,unpaid,4700000
11512719,AGENT,Niaz Estates,Planet,Ready to move,22.48840523,88.29581451,Behala,Kolkata South,Kolkata,Apartment,3.0,Primary,1135,unpaid,4700000
11512705,AGENT,Niaz Estates,Planet,Ready to move,22.48840523,88.29581451,Behala,Kolkata South,Kolkata,Apartment,3.0,Primary,1113,unpaid,4600000
11513032,AGENT,Niaz Estates,Jewel,Ready to move,22.55351448,88.39313507,Tangra,Kolkata East,Kolkata,Apartment,3.0,Primary,1897,unpaid,11500000
11514117,AGENT,Niaz Estates,Ekam,Under Construction,22.53845596,88.35697174,Ballygunge,Kolkata South,Kolkata,Apartment,5.0,Primary,3800,unpaid,65000000
11514109,AGENT,Niaz Estates,Ekam,Under Construction,22.53845596,88.35697174,Ballygunge,Kolkata South,Kolkata,Apartment,4.0,Primary,2426,unpaid,57000000
11519632,AGENT,Niaz Estates,Eternis,Ready to move,22.68212891,88.46234131,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1150,unpaid,6000000
11520030,AGENT,Niaz Estates,Oleander,Ready to move,22.55942917,88.38031006,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,1643,unpaid,11500000
11534660,AGENT,Niaz Estates,Victoria Vistas,Under Construction,22.53555298,88.33909607,Bhawanipur,Kolkata South,Kolkata,Apartment,4.0,Primary,2828,unpaid,39000000
11534654,AGENT,Niaz Estates,Victoria Vistas,Under Construction,22.53555298,88.33909607,Bhawanipur,Kolkata South,Kolkata,Apartment,3.0,Primary,2323,unpaid,35000000
11534626,AGENT,Niaz Estates,Zen,Ready to move,22.54377365,88.38728333,Tangra,Kolkata East,Kolkata,Apartment,3.0,Resale,2235,unpaid,23500000
11534616,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,4.0,Primary,1979,unpaid,11700000
11534606,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,4.0,Primary,1749,unpaid,10300000
11534601,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,3.0,Primary,1450,unpaid,8550000
11534594,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,2.0,Primary,1353,unpaid,8000000
11534536,AGENT,Niaz Estates,The Crown,Under Construction,22.56596375,88.37893677,Beliaghata,Kolkata East,Kolkata,Apartment,2.0,Primary,922,unpaid,5440000
11540986,AGENT,Niaz Estates,Victoria,Ready to move,22.54434395,88.35579681,Elgin,Kolkata South,Kolkata,Apartment,4.0,Resale,4300,unpaid,75000000
11601627,AGENT,Niaz Estates,Grand,Ready to move,22.56688309,88.32420349,Howrah,Kolkata West,Kolkata,Apartment,2.0,Resale,1150,unpaid,6000000
16761535,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,2.0,Resale,953,unpaid,3300000
16036406,AGENT,Skylark Solution,Project,Ready to move,22.66736603,88.42856598,Birati,Kolkata North,Kolkata,Apartment,2.0,Resale,910,unpaid,3685000
16037228,AGENT,Skylark Solution,Project,Ready to move,22.40616989,88.379776,raghunathpur,Other,Kolkata,Apartment,2.0,Resale,840,unpaid,3000000
16037988,AGENT,Skylark Solution,Project,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,3.0,Resale,1255,unpaid,6500000
16037923,AGENT,Skylark Solution,Project,Ready to move,22.63707542,88.451828,Rajarhat,Kolkata East,Kolkata,Apartment,2.0,Primary,1077,unpaid,4400000
16037818,AGENT,Skylark Solution,Chinar Heights,Ready to move,22.62438965,88.43882751,Chinar Park,Kolkata North,Kolkata,Apartment,2.0,Resale,1050,unpaid,4500000
16038162,AGENT,Skylark Solution,Project,Ready to move,22.63029861,88.43427277,Kaikhali,Kolkata North,Kolkata,Independent House,6.0,Resale,2000,unpaid,9500000
9150084,AGENT,Liyans Commerce Pvt Ltd,Elements,Under Construction,22.50271416,88.34044647,Tollygunge,Kolkata South,Kolkata,Apartment,3.0,Primary,974,unpaid,8800000
9350274,AGENT,Liyans Commerce Pvt Ltd,Verve,Under Construction,22.49513817,88.3399353,Tollygunge,Kolkata South,Kolkata,Apartment,3.0,Primary,1008,unpaid,8000000
9204021,AGENT,Liyans Commerce Pvt Ltd,Nirvana,Ready to move,22.53095436,88.35437775,Ballygunge,Kolkata South,Kolkata,Apartment,3.0,Primary,1900,unpaid,26980000
8638890,AGENT,Liyans Commerce Pvt Ltd,Garden Vista Phase 2,Under Construction,22.5675354,88.5174408,New Town,Kolkata East,Kolkata,Apartment,2.0,Primary,999,unpaid,6500000
7908934,AGENT,Liyans Commerce Pvt Ltd,Orchard At Godrej Seven,Under Construction,22.44433975,88.29618835,Joka,Kolkata South,Kolkata,Apartment,2.0,Primary,817,unpaid,3849704
17586107,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,1053,unpaid,5600000
17586049,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,895,unpaid,4200000
17586002,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,1.0,Primary,612,unpaid,2600000
17585910,AGENT,Somani Realtors Pvt Ltd,Windmere,Under Construction,22.70460129,88.43933868,Madhyamgram,Kolkata North,Kolkata,Apartment,4.0,Primary,1588,unpaid,5955000
17587343,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1485,unpaid,4529250
17587303,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1270,unpaid,3873500
17587254,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,945,unpaid,2882250
17587210,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,915,unpaid,2790750
17586107,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,1053,unpaid,5600000
17586049,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,2.0,Primary,895,unpaid,4200000
17586002,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,1.0,Primary,612,unpaid,2600000
17585910,AGENT,Somani Realtors Pvt Ltd,Windmere,Under Construction,22.70460129,88.43933868,Madhyamgram,Kolkata North,Kolkata,Apartment,4.0,Primary,1588,unpaid,5955000
17585823,AGENT,Somani Realtors Pvt Ltd,Windmere,Under Construction,22.70460129,88.43933868,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,865,unpaid,3157250
17586588,AGENT,Somani Realtors Pvt Ltd,Ayana,Under Construction,22.69264984,88.46365356,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1124,unpaid,4496000
17586554,AGENT,Somani Realtors Pvt Ltd,Ayana,Under Construction,22.69264984,88.46365356,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1015,unpaid,4060000
17586520,AGENT,Somani Realtors Pvt Ltd,Ayana,Under Construction,22.69264984,88.46365356,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,878,unpaid,3512000
17586489,AGENT,Somani Realtors Pvt Ltd,Ayana,Under Construction,22.69264984,88.46365356,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,811,unpaid,3244000
17586309,AGENT,Somani Realtors Pvt Ltd,Pravesh,Under Construction,22.66530991,88.37126923,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,3.0,Primary,1148,unpaid,4592000
17586249,AGENT,Somani Realtors Pvt Ltd,Pravesh,Under Construction,22.66530991,88.37126923,Kamarhati on BT Road,Kolkata North,Kolkata,Apartment,2.0,Primary,829,unpaid,3150200
17586221,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,3.0,Primary,1264,unpaid,6900000
17586159,AGENT,Somani Realtors Pvt Ltd,Retreat at Godrej Prakriti,Under Construction,22.70845985,88.37830353,Sodepur,Kolkata North,Kolkata,Apartment,3.0,Primary,1174,unpaid,5700000
17587052,AGENT,Somani Realtors Pvt Ltd,Orbit LUMIERE Sky CLub Residences,Under Construction,22.61842918,88.37914276,Chiriamore,Kolkata North,Kolkata,Apartment,4.0,Primary,1880,unpaid,11280000
17587026,AGENT,Somani Realtors Pvt Ltd,Orbit LUMIERE Sky CLub Residences,Under Construction,22.61842918,88.37914276,Chiriamore,Kolkata North,Kolkata,Apartment,4.0,Primary,1850,unpaid,11100000
17586994,AGENT,Somani Realtors Pvt Ltd,Orbit LUMIERE Sky CLub Residences,Under Construction,22.61842918,88.37914276,Chiriamore,Kolkata North,Kolkata,Apartment,3.0,Primary,1580,unpaid,9006000
17586870,AGENT,Somani Realtors Pvt Ltd,Orbit LUMIERE Sky CLub Residences,Under Construction,22.61842918,88.37914276,Chiriamore,Kolkata North,Kolkata,Apartment,3.0,Primary,1240,unpaid,7068000
17586800,AGENT,Somani Realtors Pvt Ltd,Orbit LUMIERE Sky CLub Residences,Under Construction,22.61842918,88.37914276,Chiriamore,Kolkata North,Kolkata,Apartment,2.0,Primary,970,unpaid,5237000
17587254,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,945,unpaid,2882250
17587210,AGENT,Somani Realtors Pvt Ltd,Town,Ready to move,22.70051003,88.44062805,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,915,unpaid,2790750
17590626,AGENT,Somani Realtors Pvt Ltd,Utopia,Under Construction,22.49958992,88.40821838,Madurdaha Near Ruby Hospital On EM Bypass,EM Bypass,Kolkata,Apartment,3.0,Primary,1361,unpaid,10500000
17590604,AGENT,Somani Realtors Pvt Ltd,Utopia,Under Construction,22.49958992,88.40821838,Madurdaha Near Ruby Hospital On EM Bypass,EM Bypass,Kolkata,Apartment,2.0,Primary,1048,unpaid,8500000
17590534,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1234,unpaid,4750900
17590510,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1174,unpaid,4519900
17590451,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,849,unpaid,3268650
17590416,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1232,unpaid,4305840
17590402,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1048,unpaid,3662760
17590376,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1113,unpaid,3889935
17590284,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,987,unpaid,3449565
17590208,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,989,unpaid,3456555
17590198,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,868,unpaid,3033660
17590165,AGENT,Somani Realtors Pvt Ltd,Splendora,Ready to move,22.61478233,88.39085388,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,1399,unpaid,9500000
17591103,AGENT,Somani Realtors Pvt Ltd,Shivam Astera,Ready to move,22.49316978,88.38488007,E M Bypass,Kolkata East,Kolkata,Apartment,3.0,Primary,1658,unpaid,16000000
17591054,AGENT,Somani Realtors Pvt Ltd,Shivam Astera,Ready to move,22.49316978,88.38488007,E M Bypass,Kolkata East,Kolkata,Apartment,3.0,Primary,1634,unpaid,14500000
17590997,AGENT,Somani Realtors Pvt Ltd,Utalika Luxury Phase 4,Under Construction,22.49313354,88.40310669,Mukundapur,Kolkata South,Kolkata,Apartment,3.0,Primary,2650,unpaid,24000000
17590930,AGENT,Somani Realtors Pvt Ltd,Utalika Luxury,Under Construction,22.49234581,88.40879822,Mukundapur,Kolkata South,Kolkata,Apartment,3.0,Primary,2650,unpaid,24000000
17590626,AGENT,Somani Realtors Pvt Ltd,Utopia,Under Construction,22.49958992,88.40821838,Madurdaha Near Ruby Hospital On EM Bypass,EM Bypass,Kolkata,Apartment,3.0,Primary,1361,unpaid,10500000
17590604,AGENT,Somani Realtors Pvt Ltd,Utopia,Under Construction,22.49958992,88.40821838,Madurdaha Near Ruby Hospital On EM Bypass,EM Bypass,Kolkata,Apartment,2.0,Primary,1048,unpaid,8500000
17590534,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1234,unpaid,4750900
17590510,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1174,unpaid,4519900
17590451,AGENT,Somani Realtors Pvt Ltd,Ventoso,Under Construction,22.69863129,88.46882629,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,849,unpaid,3268650
17590416,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1232,unpaid,4305840
17590402,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,1048,unpaid,3662760
17590376,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,1113,unpaid,3889935
17590284,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,3.0,Primary,987,unpaid,3449565
17590208,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,989,unpaid,3456555
17590198,AGENT,Somani Realtors Pvt Ltd,Navita,Ready to move,22.69085121,88.47296143,Madhyamgram,Kolkata North,Kolkata,Apartment,2.0,Primary,868,unpaid,3033660
17590165,AGENT,Somani Realtors Pvt Ltd,Splendora,Ready to move,22.61478233,88.39085388,Dum Dum,Kolkata North,Kolkata,Apartment,3.0,Primary,1399,unpaid,9500000
16954254,AGENT,Sujata Realty,Project,Ready to move,22.58912277,88.37395477,Maniktala,Kolkata North,Kolkata,Apartment,3.0,Resale,1725,unpaid,20000000
16953941,AGENT,Sujata Realty,Project,Ready to move,22.60964966,88.42922211,Baguihati,Kolkata North,Kolkata,Apartment,2.0,Resale,600,unpaid,1800000
16953847,AGENT,Sujata Realty,Project,Ready to move,22.46341705,88.38856506,Garia,Kolkata South,Kolkata,Apartment,2.0,Resale,667,unpaid,3500000
16953691,AGENT,Sujata Realty,Project,Ready to move,22.49833488,88.3118515,Behala,Kolkata South,Kolkata,Apartment,3.0,Resale,1260,unpaid,5500000
8677706,AGENT,Liyans Commerce Pvt Ltd,Vyom,Under Construction,22.50369263,88.33052826,New Alipore,Kolkata South,Kolkata,Apartment,3.0,Primary,1340,unpaid,16700000
15969063,AGENT,Sanchita Properties,Urban Lakes Phase I,Under Construction,22.6982193,88.34208679,Konnagar,Kolkata West,Kolkata,Apartment,2.0,Primary,866,unpaid,2600000
17743217,AGENT,Plutus Realty Management,Plutus 5219,Under Construction,22.58209801,88.49034882,Action Area II Newtown,Other,Kolkata,Apartment,3.0,Primary,1460,unpaid,11200000
17744620,AGENT,Plutus Realty Management,Plutus 5224,Ready to move,22.58209801,88.49034882,Action Area II Newtown,Other,Kolkata,Apartment,2.0,Primary,945,unpaid,7000000
17744489,AGENT,Plutus Realty Management,Plutus 5223,Ready to move,22.57976913,88.46218872,Action Area I Newtown,Other,Kolkata,Apartment,3.0,Primary,1300,unpaid,6500000
17743217,AGENT,Plutus Realty Management,Plutus 5219,Under Construction,22.58209801,88.49034882,Action Area II Newtown,Other,Kolkata,Apartment,3.0,Primary,1460,unpaid,11200000
8678124,AGENT,Priya H,Eden Lakeville,Under Construction,22.6471138,88.38386536,Baranagar,Kolkata North,Kolkata,Apartment,3.0,Primary,1635,unpaid,8011000
8745264,AGENT,Liyans Commerce Pvt Ltd,Aquaview,Under Construction,22.57115936,88.44882965,Salt Lake City,Kolkata East,Kolkata,Apartment,3.0,Primary,1505,unpaid,8400000
9349468,AGENT,Liyans Commerce Pvt Ltd,Ambika Icon,Under Construction,22.48801804,88.32783508,Tollygunge,Kolkata South,Kolkata,Apartment,3.0,Primary,1287,unpaid,6346197
